ESTUD_NUM_UNICO_INST;CODIGO;SIGLA
202003484;L.EIC010;2LEIC08
202003484;L.EIC011;2LEIC08
202003484;L.EIC012;2LEIC08
202003484;L.EIC014;2LEIC08
202003518;L.EIC010;2LEIC11
202003518;L.EIC011;2LEIC11
202003518;L.EIC012;2LEIC11
202003518;L.EIC013;2LEIC11
202003529;L.EIC010;2LEIC08
202003529;L.EIC011;2LEIC08
202003529;L.EIC012;2LEIC08
202003529;L.EIC014;2LEIC08
202003574;L.EIC010;2LEIC12
202003574;L.EIC011;2LEIC09
202003574;L.EIC012;2LEIC13
202003574;L.EIC013;2LEIC12
202003574;L.EIC014;2LEIC09
202004151;L.EIC001;1LEIC05
202004151;L.EIC002;1LEIC05
202004151;L.EIC003;1LEIC11
202004151;L.EIC004;1LEIC11
202004151;L.EIC005;1LEIC04
202004155;L.EIC010;2LEIC12
202004155;L.EIC011;2LEIC09
202004155;L.EIC012;2LEIC13
202004155;L.EIC013;2LEIC12
202004155;L.EIC014;2LEIC09
202004159;L.EIC003;1LEIC15
202004159;L.EIC012;2LEIC04
202004159;L.EIC014;2LEIC04
202004161;L.EIC010;2LEIC08
202004161;L.EIC011;2LEIC12
202004161;L.EIC012;2LEIC05
202004161;L.EIC013;2LEIC15
202004161;L.EIC014;2LEIC05
202004175;L.EIC006;2LEIC04
202004175;L.EIC009;2LEIC04
202004175;L.EIC012;2LEIC04
202004175;L.EIC013;2LEIC04
202004175;L.EIC014;2LEIC04
202004179;L.EIC010;2LEIC15
202004179;L.EIC011;2LEIC15
202004179;L.EIC012;2LEIC15
202004179;L.EIC013;2LEIC12
202004179;L.EIC014;2LEIC15
202004187;L.EIC010;2LEIC09
202004187;L.EIC011;2LEIC09
202004187;L.EIC012;2LEIC09
202004187;L.EIC013;2LEIC09
202004187;L.EIC014;2LEIC09
202004196;L.EIC006;2LEIC02
202004196;L.EIC009;2LEIC02
202004196;L.EIC012;2LEIC02
202004196;L.EIC013;2LEIC02
202004196;L.EIC014;2LEIC02
202004229;L.EIC005;1LEIC06
202004229;L.EIC012;2LEIC04
202004229;L.EIC014;2LEIC04
202004244;L.EIC010;2LEIC06
202004244;L.EIC011;2LEIC06
202004244;L.EIC012;2LEIC06
202004244;L.EIC013;2LEIC06
202004244;L.EIC014;2LEIC06
202004260;L.EIC010;2LEIC06
202004260;L.EIC011;2LEIC06
202004260;L.EIC012;2LEIC07
202004260;L.EIC013;2LEIC08
202004260;L.EIC014;2LEIC08
202004288;L.EIC010;2LEIC10
202004288;L.EIC011;2LEIC10
202004288;L.EIC012;2LEIC10
202004288;L.EIC013;2LEIC10
202004288;L.EIC014;2LEIC10
202004293;L.EIC005;1LEIC11
202004293;L.EIC006;2LEIC03
202004293;L.EIC009;2LEIC03
202004293;L.EIC012;2LEIC03
202004293;L.EIC013;2LEIC03
202004293;L.EIC014;2LEIC03
202004324;L.EIC006;2LEIC04
202004324;L.EIC009;2LEIC02
202004324;L.EIC012;2LEIC04
202004324;L.EIC013;2LEIC04
202004324;L.EIC014;2LEIC04
202004343;L.EIC010;2LEIC06
202004343;L.EIC011;2LEIC06
202004343;L.EIC012;2LEIC06
202004343;L.EIC013;2LEIC06
202004343;L.EIC014;2LEIC06
202004374;L.EIC006;2LEIC03
202004374;L.EIC009;2LEIC02
202004374;L.EIC012;2LEIC06
202004374;L.EIC013;2LEIC01
202004374;L.EIC014;2LEIC02
202004380;L.EIC003;1LEIC02
202004380;L.EIC004;1LEIC02
202004380;L.EIC006;2LEIC04
202004380;L.EIC009;2LEIC04
202004380;L.EIC011;2LEIC05
202004380;L.EIC012;2LEIC04
202004380;L.EIC014;2LEIC07
202004393;L.EIC010;2LEIC06
202004393;L.EIC011;2LEIC06
202004393;L.EIC012;2LEIC06
202004393;L.EIC013;2LEIC06
202004393;L.EIC014;2LEIC06
202004395;L.EIC010;2LEIC07
202004395;L.EIC011;2LEIC07
202004395;L.EIC012;2LEIC07
202004395;L.EIC013;2LEIC07
202004395;L.EIC014;2LEIC07
202004407;L.EIC010;2LEIC09
202004407;L.EIC011;2LEIC10
202004407;L.EIC012;2LEIC09
202004407;L.EIC013;2LEIC12
202004407;L.EIC014;2LEIC13
202004421;L.EIC010;2LEIC07
202004421;L.EIC011;2LEIC07
202004421;L.EIC012;2LEIC07
202004421;L.EIC013;2LEIC07
202004421;L.EIC014;2LEIC07
202004443;L.EIC003;1LEIC14
202004443;L.EIC005;1LEIC13
202004443;L.EIC006;2LEIC02
202004443;L.EIC009;2LEIC01
202004443;L.EIC011;2LEIC05
202004443;L.EIC012;2LEIC03
202004443;L.EIC013;2LEIC05
202004443;L.EIC014;2LEIC01
202004461;L.EIC005;1LEIC12
202004461;L.EIC010;2LEIC10
202004461;L.EIC011;2LEIC08
202004461;L.EIC012;2LEIC08
202004461;L.EIC013;2LEIC15
202004461;L.EIC014;2LEIC12
202004473;L.EIC001;1LEIC02
202004473;L.EIC003;1LEIC07
202004473;L.EIC006;2LEIC04
202004473;L.EIC009;2LEIC04
202004473;L.EIC011;2LEIC13
202004473;L.EIC012;2LEIC10
202004473;L.EIC014;2LEIC15
202004476;L.EIC006;2LEIC03
202004476;L.EIC009;2LEIC03
202004476;L.EIC012;2LEIC03
202004476;L.EIC013;2LEIC03
202004476;L.EIC014;2LEIC03
202004513;L.EIC010;2LEIC05
202004513;L.EIC011;2LEIC05
202004513;L.EIC012;2LEIC05
202004513;L.EIC013;2LEIC05
202004513;L.EIC014;2LEIC05
202004551;L.EIC001;1LEIC14
202004551;L.EIC003;1LEIC12
202004551;L.EIC004;1LEIC06
202004558;L.EIC006;2LEIC01
202004558;L.EIC009;2LEIC01
202004558;L.EIC012;2LEIC15
202004558;L.EIC013;2LEIC11
202004558;L.EIC014;2LEIC15
202004587;L.EIC001;1LEIC07
202004587;L.EIC003;1LEIC11
202004587;L.EIC004;1LEIC13
202004587;L.EIC005;1LEIC11
202004587;L.EIC012;2LEIC05
202004598;L.EIC010;2LEIC13
202004598;L.EIC011;2LEIC13
202004598;L.EIC012;2LEIC13
202004598;L.EIC013;2LEIC13
202004598;L.EIC014;2LEIC13
202004606;L.EIC004;1LEIC12
202004606;L.EIC006;2LEIC03
202004606;L.EIC009;2LEIC02
202004606;L.EIC012;2LEIC05
202004606;L.EIC013;2LEIC02
202004606;L.EIC014;2LEIC03
202004646;L.EIC003;1LEIC15
202004646;L.EIC010;2LEIC07
202004646;L.EIC011;2LEIC14
202004646;L.EIC012;2LEIC01
202004646;L.EIC013;2LEIC14
202004646;L.EIC014;2LEIC10
202004648;L.EIC010;2LEIC06
202004648;L.EIC011;2LEIC06
202004648;L.EIC012;2LEIC07
202004648;L.EIC013;2LEIC08
202004648;L.EIC014;2LEIC08
202004653;L.EIC010;2LEIC06
202004653;L.EIC011;2LEIC15
202004653;L.EIC012;2LEIC10
202004653;L.EIC013;2LEIC12
202004653;L.EIC014;2LEIC10
202004656;L.EIC010;2LEIC12
202004656;L.EIC011;2LEIC09
202004656;L.EIC012;2LEIC15
202004656;L.EIC013;2LEIC09
202004656;L.EIC014;2LEIC10
202004682;L.EIC010;2LEIC13
202004682;L.EIC011;2LEIC14
202004682;L.EIC012;2LEIC13
202004682;L.EIC013;2LEIC14
202004682;L.EIC014;2LEIC13
202004695;L.EIC010;2LEIC12
202004695;L.EIC011;2LEIC12
202004695;L.EIC012;2LEIC13
202004695;L.EIC013;2LEIC16
202004695;L.EIC014;2LEIC12
202004714;L.EIC010;2LEIC09
202004714;L.EIC011;2LEIC13
202004714;L.EIC012;2LEIC09
202004714;L.EIC013;2LEIC16
202004714;L.EIC014;2LEIC13
202004715;L.EIC010;2LEIC06
202004715;L.EIC011;2LEIC06
202004715;L.EIC012;2LEIC07
202004715;L.EIC013;2LEIC08
202004715;L.EIC014;2LEIC08
202004724;L.EIC010;2LEIC13
202004724;L.EIC011;2LEIC13
202004724;L.EIC012;2LEIC13
202004724;L.EIC013;2LEIC13
202004724;L.EIC014;2LEIC13
202004735;L.EIC010;2LEIC06
202004735;L.EIC011;2LEIC06
202004735;L.EIC012;2LEIC06
202004735;L.EIC013;2LEIC06
202004735;L.EIC014;2LEIC06
202004761;L.EIC010;2LEIC08
202004761;L.EIC011;2LEIC08
202004761;L.EIC012;2LEIC08
202004761;L.EIC013;2LEIC09
202004761;L.EIC014;2LEIC08
202004809;L.EIC010;2LEIC12
202004809;L.EIC011;2LEIC12
202004809;L.EIC012;2LEIC15
202004809;L.EIC013;2LEIC16
202004809;L.EIC014;2LEIC15
202004810;L.EIC010;2LEIC12
202004810;L.EIC011;2LEIC12
202004810;L.EIC012;2LEIC13
202004810;L.EIC013;2LEIC12
202004810;L.EIC014;2LEIC12
202004816;L.EIC010;2LEIC05
202004816;L.EIC011;2LEIC05
202004816;L.EIC012;2LEIC05
202004816;L.EIC013;2LEIC05
202004816;L.EIC014;2LEIC05
202004823;L.EIC009;2LEIC04
202004823;L.EIC010;2LEIC10
202004823;L.EIC011;2LEIC10
202004823;L.EIC012;2LEIC10
202004823;L.EIC013;2LEIC10
202004823;L.EIC014;2LEIC10
202004852;L.EIC010;2LEIC07
202004852;L.EIC011;2LEIC07
202004852;L.EIC012;2LEIC07
202004852;L.EIC013;2LEIC07
202004852;L.EIC014;2LEIC07
202004887;L.EIC003;1LEIC14
202004887;L.EIC006;2LEIC01
202004887;L.EIC009;2LEIC03
202004887;L.EIC012;2LEIC01
202004887;L.EIC013;2LEIC03
202004887;L.EIC014;2LEIC07
202004891;L.EIC010;2LEIC09
202004891;L.EIC011;2LEIC09
202004891;L.EIC012;2LEIC09
202004891;L.EIC013;2LEIC12
202004891;L.EIC014;2LEIC09
202004898;L.EIC006;2LEIC01
202004898;L.EIC009;2LEIC03
202004898;L.EIC012;2LEIC02
202004898;L.EIC013;2LEIC01
202004898;L.EIC014;2LEIC02
202004907;L.EIC010;2LEIC06
202004907;L.EIC011;2LEIC07
202004907;L.EIC012;2LEIC02
202004907;L.EIC013;2LEIC08
202004907;L.EIC014;2LEIC05
202004926;L.EIC010;2LEIC05
202004926;L.EIC011;2LEIC05
202004926;L.EIC012;2LEIC05
202004926;L.EIC013;2LEIC05
202004926;L.EIC014;2LEIC05
202004946;L.EIC006;2LEIC02
202004946;L.EIC009;2LEIC02
202004946;L.EIC012;2LEIC02
202004946;L.EIC013;2LEIC02
202004946;L.EIC014;2LEIC02
202004948;L.EIC001;1LEIC04
202004948;L.EIC003;1LEIC04
202004948;L.EIC006;2LEIC04
202004948;L.EIC009;2LEIC04
202004948;L.EIC010;2LEIC13
202004948;L.EIC011;2LEIC13
202004950;L.EIC010;2LEIC09
202004950;L.EIC011;2LEIC10
202004950;L.EIC012;2LEIC09
202004950;L.EIC013;2LEIC12
202004950;L.EIC014;2LEIC13
202004985;L.EIC010;2LEIC06
202004985;L.EIC011;2LEIC06
202004985;L.EIC012;2LEIC01
202004985;L.EIC013;2LEIC08
202004985;L.EIC014;2LEIC08
202004986;L.EIC010;2LEIC05
202004986;L.EIC011;2LEIC05
202004986;L.EIC012;2LEIC05
202004986;L.EIC013;2LEIC05
202004986;L.EIC014;2LEIC05
202004990;L.EIC006;2LEIC03
202004990;L.EIC009;2LEIC03
202004990;L.EIC012;2LEIC03
202004990;L.EIC013;2LEIC03
202004990;L.EIC014;2LEIC03
202004996;L.EIC001;1LEIC04
202004996;L.EIC006;2LEIC04
202004996;L.EIC009;2LEIC02
202004996;L.EIC012;2LEIC04
202004996;L.EIC013;2LEIC04
202004996;L.EIC014;2LEIC04
202004999;L.EIC010;2LEIC10
202004999;L.EIC011;2LEIC10
202004999;L.EIC012;2LEIC10
202004999;L.EIC013;2LEIC10
202004999;L.EIC014;2LEIC10
202005015;L.EIC001;1LEIC06
202005015;L.EIC002;1LEIC06
202005015;L.EIC003;1LEIC06
202005015;L.EIC004;1LEIC06
202005015;L.EIC005;1LEIC06
202005035;L.EIC010;2LEIC06
202005035;L.EIC011;2LEIC06
202005035;L.EIC012;2LEIC06
202005035;L.EIC013;2LEIC06
202005035;L.EIC014;2LEIC06
202005042;L.EIC010;2LEIC15
202005042;L.EIC011;2LEIC15
202005042;L.EIC012;2LEIC15
202005042;L.EIC013;2LEIC15
202005042;L.EIC014;2LEIC15
202005091;L.EIC001;1LEIC14
202005091;L.EIC002;1LEIC14
202005091;L.EIC005;1LEIC14
202005097;L.EIC010;2LEIC11
202005097;L.EIC011;2LEIC11
202005097;L.EIC012;2LEIC11
202005097;L.EIC013;2LEIC11
202005097;L.EIC014;2LEIC11
202005103;L.EIC010;2LEIC11
202005103;L.EIC011;2LEIC16
202005103;L.EIC012;2LEIC11
202005103;L.EIC013;2LEIC10
202005103;L.EIC014;2LEIC13
202005108;L.EIC010;2LEIC11
202005108;L.EIC011;2LEIC11
202005108;L.EIC012;2LEIC11
202005108;L.EIC013;2LEIC11
202005108;L.EIC014;2LEIC11
202005140;L.EIC010;2LEIC13
202005140;L.EIC011;2LEIC10
202005140;L.EIC012;2LEIC10
202005140;L.EIC013;2LEIC12
202005140;L.EIC014;2LEIC15
202005164;L.EIC001;1LEIC14
202005164;L.EIC002;1LEIC11
202005164;L.EIC003;1LEIC15
202005164;L.EIC004;1LEIC04
202005164;L.EIC005;1LEIC10
202005204;L.EIC003;1LEIC02
202005204;L.EIC006;2LEIC03
202005204;L.EIC009;2LEIC02
202005204;L.EIC011;2LEIC08
202005204;L.EIC012;2LEIC06
202005204;L.EIC013;2LEIC01
202005204;L.EIC014;2LEIC02
202005208;L.EIC010;2LEIC10
202005208;L.EIC011;2LEIC13
202005208;L.EIC012;2LEIC08
202005208;L.EIC013;2LEIC09
202005208;L.EIC014;2LEIC15
202005209;L.EIC006;2LEIC02
202005209;L.EIC009;2LEIC01
202005209;L.EIC012;2LEIC04
202005209;L.EIC013;2LEIC05
202005209;L.EIC014;2LEIC03
202005216;L.EIC006;2LEIC01
202005216;L.EIC009;2LEIC03
202005216;L.EIC012;2LEIC01
202005216;L.EIC013;2LEIC03
202005216;L.EIC014;2LEIC07
202005277;L.EIC010;2LEIC06
202005277;L.EIC011;2LEIC06
202005277;L.EIC012;2LEIC07
202005277;L.EIC013;2LEIC08
202005277;L.EIC014;2LEIC08
202005283;L.EIC010;2LEIC11
202005283;L.EIC011;2LEIC11
202005283;L.EIC012;2LEIC11
202005283;L.EIC013;2LEIC11
202005283;L.EIC014;2LEIC11
202005285;L.EIC010;2LEIC06
202005285;L.EIC011;2LEIC07
202005285;L.EIC012;2LEIC02
202005285;L.EIC013;2LEIC08
202005285;L.EIC014;2LEIC05
202005303;L.EIC010;2LEIC08
202005303;L.EIC011;2LEIC15
202005303;L.EIC012;2LEIC08
202005303;L.EIC013;2LEIC15
202005303;L.EIC014;2LEIC06
202005304;L.EIC009;2LEIC02
202005304;L.EIC010;2LEIC11
202005304;L.EIC011;2LEIC11
202005304;L.EIC012;2LEIC11
202005304;L.EIC013;2LEIC11
202005304;L.EIC014;2LEIC11
202005319;L.EIC010;2LEIC08
202005319;L.EIC011;2LEIC15
202005319;L.EIC012;2LEIC08
202005319;L.EIC013;2LEIC15
202005319;L.EIC014;2LEIC05
202005321;L.EIC006;2LEIC04
202005321;L.EIC009;2LEIC04
202005321;L.EIC012;2LEIC03
202005321;L.EIC013;2LEIC02
202005321;L.EIC014;2LEIC03
202005330;L.EIC006;2LEIC01
202005330;L.EIC009;2LEIC04
202005330;L.EIC012;2LEIC04
202005330;L.EIC013;2LEIC01
202005330;L.EIC014;2LEIC02
202005358;L.EIC010;2LEIC08
202005358;L.EIC011;2LEIC08
202005358;L.EIC012;2LEIC08
202005358;L.EIC013;2LEIC08
202005358;L.EIC014;2LEIC08
202005369;L.EIC006;2LEIC04
202005369;L.EIC009;2LEIC04
202005369;L.EIC012;2LEIC04
202005369;L.EIC013;2LEIC04
202005369;L.EIC014;2LEIC04
202005388;L.EIC010;2LEIC07
202005388;L.EIC011;2LEIC07
202005388;L.EIC012;2LEIC07
202005388;L.EIC013;2LEIC07
202005388;L.EIC014;2LEIC07
202005428;L.EIC003;1LEIC15
202005428;L.EIC005;1LEIC08
202005428;L.EIC010;2LEIC15
202005428;L.EIC011;2LEIC14
202005428;L.EIC012;2LEIC05
202005428;L.EIC013;2LEIC09
202005428;L.EIC014;2LEIC06
202005429;L.EIC010;2LEIC08
202005429;L.EIC011;2LEIC08
202005429;L.EIC012;2LEIC08
202005429;L.EIC013;2LEIC09
202005429;L.EIC014;2LEIC08
202005435;L.EIC010;2LEIC09
202005435;L.EIC011;2LEIC09
202005435;L.EIC012;2LEIC09
202005435;L.EIC013;2LEIC09
202005435;L.EIC014;2LEIC09
202005437;L.EIC010;2LEIC13
202005437;L.EIC011;2LEIC14
202005437;L.EIC012;2LEIC13
202005437;L.EIC013;2LEIC14
202005437;L.EIC014;2LEIC13
202005448;L.EIC010;2LEIC07
202005448;L.EIC011;2LEIC13
202005448;L.EIC012;2LEIC02
202005448;L.EIC013;2LEIC13
202005448;L.EIC014;2LEIC01
202005454;L.EIC006;2LEIC01
202005454;L.EIC009;2LEIC04
202005454;L.EIC010;2LEIC05
202005454;L.EIC012;2LEIC01
202005454;L.EIC013;2LEIC02
202005454;L.EIC014;2LEIC02
202005460;L.EIC005;1LEIC02
202005460;L.EIC010;2LEIC10
202005460;L.EIC011;2LEIC16
202005460;L.EIC012;2LEIC10
202005460;L.EIC013;2LEIC16
202005460;L.EIC014;2LEIC12
202005472;L.EIC006;2LEIC02
202005472;L.EIC009;2LEIC01
202005472;L.EIC012;2LEIC07
202005472;L.EIC013;2LEIC05
202005472;L.EIC014;2LEIC03
202005478;L.EIC006;2LEIC03
202005478;L.EIC009;2LEIC03
202005478;L.EIC012;2LEIC05
202005478;L.EIC013;2LEIC04
202005478;L.EIC014;2LEIC04
202005485;L.EIC010;2LEIC06
202005485;L.EIC011;2LEIC06
202005485;L.EIC012;2LEIC06
202005485;L.EIC013;2LEIC06
202005485;L.EIC014;2LEIC06
202005488;L.EIC005;1LEIC13
202005488;L.EIC012;2LEIC06
202005488;L.EIC013;2LEIC06
202005488;L.EIC014;2LEIC06
202005501;L.EIC005;1LEIC08
202005501;L.EIC011;2LEIC14
202005501;L.EIC012;2LEIC13
202005501;L.EIC013;2LEIC13
202005501;L.EIC014;2LEIC13
202005519;L.EIC001;1LEIC01
202005519;L.EIC002;1LEIC08
202005519;L.EIC003;1LEIC09
202005519;L.EIC004;1LEIC03
202005519;L.EIC011;2LEIC12
202005519;L.EIC014;2LEIC11
202005545;L.EIC006;2LEIC02
202005545;L.EIC009;2LEIC03
202005545;L.EIC012;2LEIC05
202005545;L.EIC013;2LEIC05
202005545;L.EIC014;2LEIC03
202005567;L.EIC010;2LEIC13
202005567;L.EIC011;2LEIC13
202005567;L.EIC012;2LEIC13
202005567;L.EIC013;2LEIC13
202005567;L.EIC014;2LEIC13
202005658;L.EIC010;2LEIC10
202005658;L.EIC011;2LEIC16
202005658;L.EIC012;2LEIC15
202005658;L.EIC013;2LEIC16
202005658;L.EIC014;2LEIC15
202005661;L.EIC006;2LEIC04
202005661;L.EIC009;2LEIC04
202005661;L.EIC012;2LEIC04
202005661;L.EIC013;2LEIC04
202005661;L.EIC014;2LEIC04
202005700;L.EIC003;1LEIC13
202005700;L.EIC006;2LEIC03
202005700;L.EIC009;2LEIC03
202005700;L.EIC011;2LEIC14
202005700;L.EIC012;2LEIC03
202005700;L.EIC013;2LEIC14
202005700;L.EIC014;2LEIC04
202005801;L.EIC006;2LEIC04
202005801;L.EIC009;2LEIC04
202005801;L.EIC012;2LEIC04
202005801;L.EIC013;2LEIC04
202005801;L.EIC014;2LEIC04
202005827;L.EIC001;1LEIC04
202005827;L.EIC006;2LEIC01
202005827;L.EIC009;2LEIC01
202005827;L.EIC012;2LEIC02
202005827;L.EIC013;2LEIC04
202005827;L.EIC014;2LEIC01
202005832;L.EIC001;1LEIC08
202005832;L.EIC002;1LEIC08
202005832;L.EIC003;1LEIC08
202005832;L.EIC004;1LEIC08
202005832;L.EIC005;1LEIC08
202005845;L.EIC006;2LEIC01
202005845;L.EIC009;2LEIC01
202005845;L.EIC012;2LEIC15
202005845;L.EIC013;2LEIC11
202005845;L.EIC014;2LEIC15
202005900;L.EIC010;2LEIC12
202005900;L.EIC011;2LEIC12
202005900;L.EIC012;2LEIC11
202005900;L.EIC013;2LEIC12
202005900;L.EIC014;2LEIC12
202005932;L.EIC006;2LEIC01
202005932;L.EIC009;2LEIC03
202005932;L.EIC012;2LEIC02
202005932;L.EIC013;2LEIC01
202005932;L.EIC014;2LEIC02
202005954;L.EIC006;2LEIC01
202005954;L.EIC009;2LEIC01
202005954;L.EIC012;2LEIC01
202005954;L.EIC013;2LEIC01
202005954;L.EIC014;2LEIC01
202005959;L.EIC010;2LEIC11
202005959;L.EIC011;2LEIC11
202005959;L.EIC012;2LEIC11
202005959;L.EIC013;2LEIC10
202005959;L.EIC014;2LEIC11
202005977;L.EIC006;2LEIC02
202005977;L.EIC009;2LEIC02
202005977;L.EIC012;2LEIC02
202005977;L.EIC013;2LEIC02
202005977;L.EIC014;2LEIC02
202006020;L.EIC004;1LEIC05
202006020;L.EIC005;1LEIC05
202006020;L.EIC006;2LEIC02
202006020;L.EIC009;2LEIC03
202006020;L.EIC011;2LEIC07
202006020;L.EIC014;2LEIC03
202006056;L.EIC005;1LEIC11
202006056;L.EIC011;2LEIC15
202006056;L.EIC012;2LEIC01
202006056;L.EIC013;2LEIC15
202006056;L.EIC014;2LEIC06
202006059;L.EIC006;2LEIC01
202006059;L.EIC009;2LEIC04
202006059;L.EIC012;2LEIC06
202006059;L.EIC013;2LEIC03
202006059;L.EIC014;2LEIC01
202006086;L.EIC010;2LEIC11
202006086;L.EIC011;2LEIC11
202006086;L.EIC012;2LEIC11
202006086;L.EIC013;2LEIC10
202006086;L.EIC014;2LEIC11
202006094;L.EIC010;2LEIC15
202006094;L.EIC011;2LEIC15
202006094;L.EIC012;2LEIC15
202006094;L.EIC013;2LEIC15
202006094;L.EIC014;2LEIC15
202006111;L.EIC006;2LEIC03
202006111;L.EIC009;2LEIC03
202006111;L.EIC012;2LEIC03
202006111;L.EIC013;2LEIC03
202006111;L.EIC014;2LEIC03
202006137;L.EIC010;2LEIC06
202006137;L.EIC011;2LEIC06
202006137;L.EIC012;2LEIC07
202006137;L.EIC013;2LEIC08
202006137;L.EIC014;2LEIC08
202006140;L.EIC010;2LEIC06
202006140;L.EIC011;2LEIC07
202006140;L.EIC012;2LEIC07
202006140;L.EIC013;2LEIC08
202006140;L.EIC014;2LEIC03
202006141;L.EIC010;2LEIC15
202006141;L.EIC011;2LEIC15
202006141;L.EIC012;2LEIC09
202006141;L.EIC013;2LEIC12
202006141;L.EIC014;2LEIC09
202006195;L.EIC006;2LEIC03
202006195;L.EIC009;2LEIC03
202006195;L.EIC012;2LEIC03
202006195;L.EIC013;2LEIC03
202006195;L.EIC014;2LEIC03
202006199;L.EIC005;1LEIC12
202006199;L.EIC006;2LEIC03
202006199;L.EIC009;2LEIC03
202006199;L.EIC012;2LEIC03
